bookingId,airbnbHostId,listingId,amenitiesId,airbnbPropertyId,reviewId,checkInOutId,locationId,pricingId,occupancyRateLtm,numberOfBookingsLtm,numberOfBookingsLtmObservedMonth,countBlockedDaysLtm,instantBookEnabled,countReservationDaysLtm,countavailableDaysLtm,annualRevenueLtmUSD,annualRevenueLtmNative
LONBOK317,263909734,LONLIS317,LONAMT317,7.37552E+17,LONREV317,LONCHK317,LONLOC317,LONPRC317,72,4,2,330,FALSE,21,35,5317,4200.4
LONBOK456,247213063,LONLIS456,LONAMT456,6.94035E+17,LONREV456,LONCHK456,LONLOC456,LONPRC456,45,3,1,309,FALSE,21,56,4763,3762.8
LONBOK57,3687903,LONLIS57,LONAMT57,6.64568E+17,LONREV57,LONCHK57,LONLOC57,LONPRC57,96,6,2,350,FALSE,12,15,2650,2093.5
LONBOK213,44089726,LONLIS213,LONAMT213,29769816,LONREV213,LONCHK213,LONLOC213,LONPRC213,9,0,3,345,TRUE,5,20,1143,903
LONBOK428,491186129,LONLIS428,LONAMT428,7.80442E+17,LONREV428,LONCHK428,LONLOC428,LONPRC428,82,4,-1,333,FALSE,22,32,3542,2798.2
LONBOK307,448767922,LONLIS307,LONAMT307,8.83054E+17,LONREV307,LONCHK307,LONLOC307,LONPRC307,65,3,2,313,FALSE,28,52,5273,4165.7
LONBOK139,48165024,LONLIS139,LONAMT139,45478602,LONREV139,LONCHK139,LONLOC139,LONPRC139,75,4,0,254,TRUE,59,111,24686,19501.9
LONBOK426,52761586,LONLIS426,LONAMT426,7.63496E+17,LONREV426,LONCHK426,LONLOC426,LONPRC426,46,4,2,307,FALSE,22,58,17502,13826.6
LONBOK409,478716639,LONLIS409,LONAMT409,8.33674E+17,LONREV409,LONCHK409,LONLOC409,LONPRC409,61,1,-1,306,FALSE,30,59,1332,1052.3
LONBOK344,45155675,LONLIS344,LONAMT344,51015433,LONREV344,LONCHK344,LONLOC344,LONPRC344,17,0,7,365,FALSE,0,0,760,600.4
LONBOK238,441295438,LONLIS238,LONAMT238,9.00795E+17,LONREV238,LONCHK238,LONLOC238,LONPRC238,61,7,4,275,FALSE,46,90,5600,4424
LONBOK486,25727709,LONLIS486,LONAMT486,8.8387E+17,LONREV486,LONCHK486,LONLOC486,LONPRC486,64,6,5,254,FALSE,59,111,16623,13132.2
LONBOK367,49861876,LONLIS367,LONAMT367,7.03388E+17,LONREV367,LONCHK367,LONLOC367,LONPRC367,59,7,2,308,FALSE,28,57,7634,6030.9
LONBOK438,258709744,LONLIS438,LONAMT438,7.50716E+17,LONREV438,LONCHK438,LONLOC438,LONPRC438,40,6,3,347,FALSE,6,18,655,517.5
LONBOK173,448767922,LONLIS173,LONAMT173,6.03547E+17,LONREV173,LONCHK173,LONLOC173,LONPRC173,23,2,1,334,FALSE,6,31,1134,895.9
LONBOK483,148565514,LONLIS483,LONAMT483,7.3467E+17,LONREV483,LONCHK483,LONLOC483,LONPRC483,100,1,-2,335,FALSE,27,30,12000,9480
LONBOK478,14027717,LONLIS478,LONAMT478,2802932,LONREV478,LONCHK478,LONLOC478,LONPRC478,18,0,5,365,FALSE,0,0,929,733.9
LONBOK31,181527412,LONLIS31,LONAMT31,7.25831E+17,LONREV31,LONCHK31,LONLOC31,LONPRC31,79,1,-1,306,FALSE,39,59,8343,6591
LONBOK454,337450238,LONLIS454,LONAMT454,7.8612E+17,LONREV454,LONCHK454,LONLOC454,LONPRC454,76,16,14,199,FALSE,105,166,24349,19235.7
LONBOK233,41874172,LONLIS233,LONAMT233,7940003,LONREV233,LONCHK233,LONLOC233,LONPRC233,37,0,10,351,TRUE,6,14,7532,5950.3
LONBOK176,35693681,LONLIS176,LONAMT176,42705016,LONREV176,LONCHK176,LONLOC176,LONPRC176,74,20,14,240,FALSE,77,125,30432,24041.3
LONBOK257,61495373,LONLIS257,LONAMT257,7.18839E+17,LONREV257,LONCHK257,LONLOC257,LONPRC257,84,5,3,325,FALSE,28,40,5443,4300
LONBOK190,357658888,LONLIS190,LONAMT190,7.5619E+17,LONREV190,LONCHK190,LONLOC190,LONPRC190,68,0,-2,328,FALSE,21,37,2717,2146.4
LONBOK158,19970435,LONLIS158,LONAMT158,37755560,LONREV158,LONCHK158,LONLOC158,LONPRC158,69,3,1,358,FALSE,4,7,880,695.2
LONBOK479,44348533,LONLIS479,LONAMT479,32192257,LONREV479,LONCHK479,LONLOC479,LONPRC479,29,0,5,365,FALSE,0,0,2113,1669.3
MIABOK1,32224301,MIALIS1,MIAAMT1,6958178,MIAREV1,MIACHK1,MIALOC1,MIAPRC1,92,40,37,55,TRUE,237,310,20253,20253
MIABOK154,8104216,MIALIS154,MIAAMT154,2276156,MIAREV154,MIACHK154,MIALOC154,MIAPRC154,56,2,1,337,FALSE,13,28,1743,1743
MIABOK339,9115759,MIALIS339,MIAAMT339,6237568,MIAREV339,MIACHK339,MIALOC339,MIAPRC339,59,21,18,111,FALSE,125,254,13952,13952
MIABOK373,291140139,MIALIS373,MIAAMT373,44740315,MIAREV373,MIACHK373,MIALOC373,MIAPRC373,59,31,28,63,TRUE,148,302,47040,47040
MIABOK272,14814949,MIALIS272,MIAAMT272,42965305,MIAREV272,MIACHK272,MIALOC272,MIAPRC272,88,10,0,266,FALSE,73,99,13568,13568
MIABOK391,5100390,MIALIS391,MIAAMT391,36233837,MIAREV391,MIACHK391,MIALOC391,MIAPRC391,65,26,23,53,TRUE,168,312,31772,31772
MIABOK481,230050935,MIALIS481,MIAAMT481,31437496,MIAREV481,MIACHK481,MIALOC481,MIAPRC481,53,22,19,10,TRUE,157,355,40366,40366
MIABOK123,9077680,MIALIS123,MIAAMT123,39597620,MIAREV123,MIACHK123,MIALOC123,MIAPRC123,93,111,108,0,TRUE,283,365,61632,61632
MIABOK274,12645149,MIALIS274,MIAAMT274,43488729,MIAREV274,MIACHK274,MIALOC274,MIAPRC274,37,9,6,231,TRUE,41,134,10416,10416
MIABOK378,182245033,MIALIS378,MIAAMT378,49881428,MIAREV378,MIACHK378,MIALOC378,MIAPRC378,36,25,22,10,FALSE,106,355,74495,74495
MIABOK256,392500657,MIALIS256,MIAAMT256,48733872,MIAREV256,MIACHK256,MIALOC256,MIAPRC256,51,7,2,301,TRUE,27,64,3887,3887
MIABOK99,46948179,MIALIS99,MIAAMT99,51262700,MIAREV99,MIACHK99,MIALOC99,MIAPRC99,59,10,7,256,TRUE,54,109,16198,16198
MIABOK474,64804994,MIALIS474,MIAAMT474,12090079,MIAREV474,MIACHK474,MIALOC474,MIAPRC474,44,1,-2,354,FALSE,4,11,799,799
MIABOK240,19655758,MIALIS240,MIAAMT240,49836851,MIAREV240,MIACHK240,MIALOC240,MIAPRC240,29,5,-5,197,FALSE,39,168,90714,90714
MIABOK433,157685633,MIALIS433,MIAAMT433,23394922,MIAREV433,MIACHK433,MIALOC433,MIAPRC433,100,101,98,0,TRUE,309,365,67832,67832
MIABOK289,29152164,MIALIS289,MIAAMT289,15141633,MIAREV289,MIACHK289,MIALOC289,MIAPRC289,100,99,96,8,TRUE,303,357,20163,20163
MIABOK191,57344512,MIALIS191,MIAAMT191,50683799,MIAREV191,MIACHK191,MIALOC191,MIAPRC191,55,7,4,354,TRUE,5,11,1933,1933
MIABOK393,268829040,MIALIS393,MIAAMT393,37801994,MIAREV393,MIACHK393,MIALOC393,MIAPRC393,24,0,-10,330,TRUE,7,35,1226,1226
MIABOK126,442365,MIALIS126,MIAAMT126,47239699,MIAREV126,MIACHK126,MIALOC126,MIAPRC126,35,28,25,0,TRUE,107,365,7969,7969
MIABOK404,367656404,MIALIS404,MIAAMT404,50224538,MIAREV404,MIACHK404,MIALOC404,MIAPRC404,93,27,24,160,TRUE,159,205,32028,32028
MIABOK285,136290238,MIALIS285,MIAAMT285,50938280,MIAREV285,MIACHK285,MIALOC285,MIAPRC285,40,20,19,123,TRUE,79,242,10177,10177
MIABOK398,237661259,MIALIS398,MIAAMT398,44175059,MIAREV398,MIACHK398,MIALOC398,MIAPRC398,51,0,-1,358,TRUE,3,7,982,982
MIABOK48,46505648,MIALIS48,MIAAMT48,26695137,MIAREV48,MIACHK48,MIALOC48,MIAPRC48,53,53,50,89,FALSE,121,276,9224,9224
MIABOK73,212499907,MIALIS73,MIAAMT73,30594695,MIAREV73,MIACHK73,MIALOC73,MIAPRC73,100,28,25,37,FALSE,281,328,25912,25912
MIABOK465,324804612,MIALIS465,MIAAMT465,41387611,MIAREV465,MIACHK465,MIALOC465,MIAPRC465,72,42,39,21,FALSE,205,344,18081,18081
MIABOK443,1269985,MIALIS443,MIAAMT443,48441330,MIAREV443,MIACHK443,MIALOC443,MIAPRC443,69,0,3,358,TRUE,3,7,1785,1785
MIABOK413,9186302,MIALIS413,MIAAMT413,26190987,MIAREV413,MIACHK413,MIALOC413,MIAPRC413,48,10,0,157,TRUE,83,208,36095,36095
MIABOK169,36635075,MIALIS169,MIAAMT169,44204550,MIAREV169,MIACHK169,MIALOC169,MIAPRC169,74,21,18,42,TRUE,198,323,43421,43421
MIABOK467,5192522,MIALIS467,MIAAMT467,45723604,MIAREV467,MIACHK467,MIALOC467,MIAPRC467,38,1,-2,295,FALSE,22,70,4431,4431
MIABOK42,113089524,MIALIS42,MIAAMT42,17975013,MIAREV42,MIACHK42,MIALOC42,MIAPRC42,38,38,35,168,TRUE,63,197,25199,25199
MIABOK172,106634988,MIALIS172,MIAAMT172,48150255,MIAREV172,MIACHK172,MIALOC172,MIAPRC172,20,5,-1,258,TRUE,18,107,3327,3327
MIABOK54,35140219,MIALIS54,MIAAMT54,39790658,MIAREV54,MIACHK54,MIALOC54,MIAPRC54,94,63,60,64,FALSE,235,301,35726,35726
MIABOK358,135429973,MIALIS358,MIAAMT358,50136704,MIAREV358,MIACHK358,MIALOC358,MIAPRC358,82,0,-1,363,FALSE,1,2,8399,8399
MIABOK98,392500657,MIALIS98,MIAAMT98,48806292,MIAREV98,MIACHK98,MIALOC98,MIAPRC98,38,3,-1,327,TRUE,12,38,3415,3415
MIABOK312,31810528,MIALIS312,MIAAMT312,37886950,MIAREV312,MIACHK312,MIALOC312,MIAPRC312,70,27,24,72,FALSE,171,293,37157,37157
MIABOK159,36658363,MIALIS159,MIAAMT159,20724290,MIAREV159,MIACHK159,MIALOC159,MIAPRC159,66,16,15,145,TRUE,117,220,56082,56082
MIABOK409,11366067,MIALIS409,MIAAMT409,2227277,MIAREV409,MIACHK409,MIALOC409,MIAPRC409,95,13,10,205,TRUE,127,160,22276,22276
MIABOK207,113089524,MIALIS207,MIAAMT207,18237262,MIAREV207,MIACHK207,MIALOC207,MIAPRC207,37,33,30,80,TRUE,89,285,20947,20947
MIABOK397,60205491,MIALIS397,MIAAMT397,42695461,MIAREV397,MIACHK397,MIALOC397,MIAPRC397,45,38,35,10,TRUE,134,355,18734,18734
MIABOK307,31423939,MIALIS307,MIAAMT307,14337258,MIAREV307,MIACHK307,MIALOC307,MIAPRC307,57,12,9,239,FALSE,60,126,8787,8787
MIABOK301,20541200,MIALIS301,MIAAMT301,49534171,MIAREV301,MIACHK301,MIALOC301,MIAPRC301,42,16,10,252,TRUE,33,113,130796,130796
MIABOK87,26290796,MIALIS87,MIAAMT87,24943165,MIAREV87,MIACHK87,MIALOC87,MIAPRC87,92,0,-3,304,FALSE,47,61,4321,4321
MIABOK100,54763582,MIALIS100,MIAAMT100,51307870,MIAREV100,MIACHK100,MIALOC100,MIAPRC100,65,2,4,285,TRUE,27,80,24163,24163
MIABOK167,17841401,MIALIS167,MIAAMT167,43374606,MIAREV167,MIACHK167,MIALOC167,MIAPRC167,32,36,33,13,TRUE,95,352,8896,8896
MIABOK94,60510182,MIALIS94,MIAAMT94,45936002,MIAREV94,MIACHK94,MIALOC94,MIAPRC94,45,25,22,33,TRUE,125,332,207467,207467
MIABOK490,223843118,MIALIS490,MIAAMT490,48679936,MIAREV490,MIACHK490,MIALOC490,MIAPRC490,78,33,31,55,TRUE,199,310,30682,30682
MIABOK444,401963848,MIALIS444,MIAAMT444,48763941,MIAREV444,MIACHK444,MIALOC444,MIAPRC444,46,22,16,200,TRUE,64,165,8102,8102
MIABOK389,26779869,MIALIS389,MIAAMT389,30492149,MIAREV389,MIACHK389,MIALOC389,MIAPRC389,77,0,-3,318,FALSE,30,47,4270,4270
MIABOK290,23320296,MIALIS290,MIAAMT290,17716012,MIAREV290,MIACHK290,MIALOC290,MIAPRC290,45,7,0,282,FALSE,37,83,6259,6259
MIABOK39,23331798,MIALIS39,MIAAMT39,50919759,MIAREV39,MIACHK39,MIALOC39,MIAPRC39,66,26,23,59,FALSE,169,306,63819,63819
NEWBOK293,319894515,NEWLIS293,NEWAMT293,42517591,NEWREV293,NEWCHK293,NEWLOC293,NEWPRC293,92,40,37,157,FALSE,160,208,19136,19136
NEWBOK1,59173261,NEWLIS1,NEWAMT1,49303370,NEWREV1,NEWCHK1,NEWLOC1,NEWPRC1,60,0,1,365,FALSE,0,0,780,780
NEWBOK363,153017365,NEWLIS363,NEWAMT363,33995856,NEWREV363,NEWCHK363,NEWLOC363,NEWPRC363,98,30,20,138,FALSE,186,227,22706,22706
NEWBOK257,103100426,NEWLIS257,NEWAMT257,9.41153E+17,NEWREV257,NEWCHK257,NEWLOC257,NEWPRC257,41,4,2,275,FALSE,31,90,6716,6716
NEWBOK49,426180130,NEWLIS49,NEWAMT49,7.25322E+17,NEWREV49,NEWCHK49,NEWLOC49,NEWPRC49,60,10,6,299,FALSE,33,66,3168,3168
NEWBOK381,24592423,NEWLIS381,NEWAMT381,42415090,NEWREV381,NEWCHK381,NEWLOC381,NEWPRC381,77,42,39,41,TRUE,207,324,94551,94551
NEWBOK331,9315100,NEWLIS331,NEWAMT331,6473843,NEWREV331,NEWCHK331,NEWLOC331,NEWPRC331,81,31,28,64,TRUE,203,301,33221,33221
NEWBOK62,5942819,NEWLIS62,NEWAMT62,4558200,NEWREV62,NEWCHK62,NEWLOC62,NEWPRC62,100,4,-6,259,FALSE,88,106,4148,4148
NEWBOK217,212693162,NEWLIS217,NEWAMT217,39279849,NEWREV217,NEWCHK217,NEWLOC217,NEWPRC217,24,11,8,182,FALSE,37,183,2899,2899
NEWBOK165,407565260,NEWLIS165,NEWAMT165,50445938,NEWREV165,NEWCHK165,NEWLOC165,NEWPRC165,82,22,19,321,TRUE,30,44,49606,49606
NEWBOK214,421664266,NEWLIS214,NEWAMT214,52325341,NEWREV214,NEWCHK214,NEWLOC214,NEWPRC214,85,33,30,114,TRUE,178,251,32976,32976
NEWBOK37,314462294,NEWLIS37,NEWAMT37,9.36856E+17,NEWREV37,NEWCHK37,NEWLOC37,NEWPRC37,84,1,-1,275,FALSE,63,90,4082,4082
NEWBOK131,401577855,NEWLIS131,NEWAMT131,9.49133E+17,NEWREV131,NEWCHK131,NEWLOC131,NEWPRC131,68,1,0,317,FALSE,27,48,3852,3852
NEWBOK16,246003002,NEWLIS16,NEWAMT16,9.33589E+17,NEWREV16,NEWCHK16,NEWLOC16,NEWPRC16,91,9,7,275,FALSE,68,90,7699,7699
NEWBOK489,8837750,NEWLIS489,NEWAMT489,38347351,NEWREV489,NEWCHK489,NEWLOC489,NEWPRC489,94,29,21,131,FALSE,179,234,127345,127345
NEWBOK392,44703029,NEWLIS392,NEWAMT392,7.81381E+17,NEWREV392,NEWCHK392,NEWLOC392,NEWPRC392,84,22,17,254,FALSE,78,111,54825,54825
NEWBOK324,392898151,NEWLIS324,NEWAMT324,53847785,NEWREV324,NEWCHK324,NEWLOC324,NEWPRC324,25,3,0,355,TRUE,3,10,913,913
NEWBOK362,2549076,NEWLIS362,NEWAMT362,29675980,NEWREV362,NEWCHK362,NEWLOC362,NEWPRC362,100,2,-1,256,FALSE,100,109,4460,4460
NEWBOK116,61172932,NEWLIS116,NEWAMT116,42643177,NEWREV116,NEWCHK116,NEWLOC116,NEWPRC116,79,50,47,55,FALSE,203,310,42174,42174
NEWBOK260,40708138,NEWLIS260,NEWAMT260,23812937,NEWREV260,NEWCHK260,NEWLOC260,NEWPRC260,35,11,8,137,TRUE,66,228,4075,4075
NEWBOK89,28965148,NEWLIS89,NEWAMT89,8.70383E+17,NEWREV89,NEWCHK89,NEWLOC89,NEWPRC89,75,2,-1,275,FALSE,56,90,20655,20655
NEWBOK234,253576891,NEWLIS234,NEWAMT234,9.77794E+17,NEWREV234,NEWCHK234,NEWLOC234,NEWPRC234,85,1,0,324,FALSE,29,41,1917,1917
NEWBOK146,397215050,NEWLIS146,NEWAMT146,6.66975E+17,NEWREV146,NEWCHK146,NEWLOC146,NEWPRC146,28,1,-2,335,FALSE,7,30,1201,1201
NEWBOK228,224643958,NEWLIS228,NEWAMT228,41590814,NEWREV228,NEWCHK228,NEWLOC228,NEWPRC228,39,10,8,105,FALSE,86,260,136025,136025
NEWBOK441,107714357,NEWLIS441,NEWAMT441,49658069,NEWREV441,NEWCHK441,NEWLOC441,NEWPRC441,78,63,60,29,FALSE,217,336,74955,74955
NEWBOK330,6958867,NEWLIS330,NEWAMT330,13624908,NEWREV330,NEWCHK330,NEWLOC330,NEWPRC330,67,4,1,245,FALSE,67,120,3094,3094
NEWBOK147,414576994,NEWLIS147,NEWAMT147,51215009,NEWREV147,NEWCHK147,NEWLOC147,NEWPRC147,25,8,1,233,FALSE,25,132,5610,5610
NEWBOK405,490590687,NEWLIS405,NEWAMT405,7.87257E+17,NEWREV405,NEWCHK405,NEWLOC405,NEWPRC405,100,29,26,115,FALSE,214,250,32000,32000
NEWBOK180,63542223,NEWLIS180,NEWAMT180,51621847,NEWREV180,NEWCHK180,NEWLOC180,NEWPRC180,66,27,24,29,FALSE,184,336,35646,35646
NEWBOK69,418577,NEWLIS69,NEWAMT69,8.45693E+17,NEWREV69,NEWCHK69,NEWLOC69,NEWPRC69,100,8,5,252,FALSE,101,113,30397,30397
NEWBOK184,398036663,NEWLIS184,NEWAMT184,49520137,NEWREV184,NEWCHK184,NEWLOC184,NEWPRC184,28,0,-8,365,FALSE,0,0,33035,33035
NEWBOK34,311888829,NEWLIS34,NEWAMT34,40351644,NEWREV34,NEWCHK34,NEWLOC34,NEWPRC34,42,18,12,180,FALSE,65,185,12573,12573
NEWBOK101,413494631,NEWLIS101,NEWAMT101,7.71049E+17,NEWREV101,NEWCHK101,NEWLOC101,NEWPRC101,89,50,47,86,FALSE,206,279,29052,29052
NEWBOK456,232557023,NEWLIS456,NEWAMT456,46212566,NEWREV456,NEWCHK456,NEWLOC456,NEWPRC456,60,46,43,74,TRUE,146,291,24300,24300
NEWBOK440,72541017,NEWLIS440,NEWAMT440,7.13836E+17,NEWREV440,NEWCHK440,NEWLOC440,NEWPRC440,65,1,0,317,FALSE,26,48,6022,6022
NEWBOK132,8439511,NEWLIS132,NEWAMT132,9.32624E+17,NEWREV132,NEWCHK132,NEWLOC132,NEWPRC132,90,1,1,336,FALSE,21,29,2520,2520
NEWBOK113,157140705,NEWLIS113,NEWAMT113,36729060,NEWREV113,NEWCHK113,NEWLOC113,NEWPRC113,42,2,-1,296,TRUE,24,69,3812,3812
NEWBOK309,9419684,NEWLIS309,NEWAMT309,24539308,NEWREV309,NEWCHK309,NEWLOC309,NEWPRC309,26,0,-3,315,FALSE,11,50,4264,4264
NEWBOK356,34035977,NEWLIS356,NEWAMT356,7.22682E+17,NEWREV356,NEWCHK356,NEWLOC356,NEWPRC356,53,6,-3,270,FALSE,42,95,13041,13041
NEWBOK498,392898151,NEWLIS498,NEWAMT498,8.33592E+17,NEWREV498,NEWCHK498,NEWLOC498,NEWPRC498,90,0,-1,361,FALSE,3,4,205,205
NEWBOK412,520926085,NEWLIS412,NEWAMT412,9.39271E+17,NEWREV412,NEWCHK412,NEWLOC412,NEWPRC412,100,2,0,303,FALSE,55,62,4154,4154
NEWBOK117,438355992,NEWLIS117,NEWAMT117,5.29852E+17,NEWREV117,NEWCHK117,NEWLOC117,NEWPRC117,57,9,6,212,FALSE,73,153,4186,4186
NEWBOK103,318899,NEWLIS103,NEWAMT103,20055311,NEWREV103,NEWCHK103,NEWLOC103,NEWPRC103,100,0,-3,334,FALSE,31,31,1581,1581
NEWBOK46,230688115,NEWLIS46,NEWAMT46,8.68847E+17,NEWREV46,NEWCHK46,NEWLOC46,NEWPRC46,12,0,-1,355,FALSE,1,10,551,551
NEWBOK15,408018781,NEWLIS15,NEWAMT15,53674474,NEWREV15,NEWCHK15,NEWLOC15,NEWPRC15,16,5,-1,301,FALSE,10,64,718,718
NEWBOK277,177915409,NEWLIS277,NEWAMT277,7.46845E+17,NEWREV277,NEWCHK277,NEWLOC277,NEWPRC277,60,0,-2,355,FALSE,5,10,1332,1332
NEWBOK29,227865845,NEWLIS29,NEWAMT29,36691790,NEWREV29,NEWCHK29,NEWLOC29,NEWPRC29,28,5,2,237,FALSE,30,128,57308,57308
NEWBOK486,45812347,NEWLIS486,NEWAMT486,52297664,NEWREV486,NEWCHK486,NEWLOC486,NEWPRC486,92,65,62,56,FALSE,238,309,92760,92760
NEWBOK198,309096901,NEWLIS198,NEWAMT198,7.25428E+17,NEWREV198,NEWCHK198,NEWLOC198,NEWPRC198,24,9,6,212,FALSE,30,153,4186,4186
NEWBOK211,429445403,NEWLIS211,NEWAMT211,7.68453E+17,NEWREV211,NEWCHK211,NEWLOC211,NEWPRC211,78,28,26,188,FALSE,115,177,19328,19328
SANBOK466,2116156,SANLIS466,SANAMT466,9489347,SANREV466,SANCHK466,SANLOC466,SANPRC466,50,2,-1,259,FALSE,44,106,6719,6719
SANBOK358,21499033,SANLIS358,SANAMT358,4616596,SANREV358,SANCHK358,SANLOC358,SANPRC358,62,21,18,76,FALSE,150,289,48032,48032
SANBOK423,15259486,SANLIS423,SANAMT423,10905721,SANREV423,SANCHK423,SANLOC423,SANPRC423,94,66,63,45,FALSE,250,320,76260,76260
SANBOK11,280708996,SANLIS11,SANAMT11,41568943,SANREV11,SANCHK11,SANLOC11,SANPRC11,59,25,22,79,TRUE,140,286,13712,13712
SANBOK442,191314376,SANLIS442,SANAMT442,25592607,SANREV442,SANCHK442,SANLOC442,SANPRC442,80,44,41,0,FALSE,243,365,25056,25056
SANBOK479,100390518,SANLIS479,SANAMT479,16972383,SANREV479,SANCHK479,SANLOC479,SANPRC479,65,39,36,92,TRUE,147,273,18365,18365
SANBOK123,976125,SANLIS123,SANAMT123,256176,SANREV123,SANCHK123,SANLOC123,SANPRC123,67,42,39,18,TRUE,193,347,25394,25394
SANBOK460,4464641,SANLIS460,SANAMT460,53423350,SANREV460,SANCHK460,SANLOC460,SANPRC460,85,100,97,17,FALSE,246,348,98507,98507
SANBOK28,5836827,SANLIS28,SANAMT28,6336315,SANREV28,SANCHK28,SANLOC28,SANPRC28,93,25,22,14,FALSE,272,351,37157,37157
SANBOK229,33068864,SANLIS229,SANAMT229,24129914,SANREV229,SANCHK229,SANLOC229,SANPRC229,88,2,-1,189,FALSE,129,176,23477,23477
SANBOK443,10263963,SANLIS443,SANAMT443,17982304,SANREV443,SANCHK443,SANLOC443,SANPRC443,81,59,56,26,FALSE,230,339,74974,74974
SANBOK376,16722899,SANLIS376,SANAMT376,3311711,SANREV376,SANCHK376,SANLOC376,SANPRC376,58,2,-1,305,TRUE,29,60,5057,5057
SANBOK487,77596452,SANLIS487,SANAMT487,20576493,SANREV487,SANCHK487,SANLOC487,SANPRC487,84,97,94,13,FALSE,247,352,72882,72882
SANBOK102,100390518,SANLIS102,SANAMT102,15702583,SANREV102,SANCHK102,SANLOC102,SANPRC102,35,13,10,134,TRUE,67,231,8006,8006
SANBOK170,131200418,SANLIS170,SANAMT170,20931156,SANREV170,SANCHK170,SANLOC170,SANPRC170,89,0,-11,365,FALSE,0,0,1928,1928
SANBOK340,6869592,SANLIS340,SANAMT340,1641060,SANREV340,SANCHK340,SANLOC340,SANPRC340,70,27,24,38,FALSE,191,327,54878,54878
SANBOK23,11638127,SANLIS23,SANAMT23,2468125,SANREV23,SANCHK23,SANLOC23,SANPRC23,100,2,-1,335,FALSE,30,30,6570,6570
SANBOK485,988375,SANLIS485,SANAMT485,38703237,SANREV485,SANCHK485,SANLOC485,SANPRC485,66,16,13,32,FALSE,184,333,27074,27074
SANBOK339,4170606,SANLIS339,SANAMT339,48486251,SANREV339,SANCHK339,SANLOC339,SANPRC339,100,19,16,175,FALSE,176,190,26220,26220
SANBOK70,11331176,SANLIS70,SANAMT70,2221057,SANREV70,SANCHK70,SANLOC70,SANPRC70,94,1,-2,304,FALSE,48,61,11648,11648
SANBOK311,107595,SANLIS311,SANAMT311,5222044,SANREV311,SANCHK311,SANLOC311,SANPRC311,85,21,18,75,TRUE,206,290,77734,77734
SANBOK283,387032745,SANLIS283,SANAMT283,48013359,SANREV283,SANCHK283,SANLOC283,SANPRC283,39,2,-1,267,FALSE,32,98,5589,5589
SANBOK110,81879,SANLIS110,SANAMT110,10058134,SANREV110,SANCHK110,SANLOC110,SANPRC110,100,15,12,254,FALSE,111,111,32319,32319
SANBOK336,159391934,SANLIS336,SANAMT336,48047926,SANREV336,SANCHK336,SANLOC336,SANPRC336,69,5,2,151,FALSE,123,214,27465,27465
SANBOK156,43127380,SANLIS156,SANAMT156,40572183,SANREV156,SANCHK156,SANLOC156,SANPRC156,85,46,43,50,TRUE,222,315,49658,49658
SANBOK312,128158942,SANLIS312,SANAMT312,7650309,SANREV312,SANCHK312,SANLOC312,SANPRC312,98,1,-2,338,FALSE,22,27,8123,8123
SANBOK289,11512680,SANLIS289,SANAMT289,8352275,SANREV289,SANCHK289,SANLOC289,SANPRC289,62,85,82,15,TRUE,182,350,29391,29391
SANBOK366,2486135,SANLIS366,SANAMT366,504146,SANREV366,SANCHK366,SANLOC366,SANPRC366,100,0,-3,335,FALSE,29,30,9750,9750
SANBOK453,64646820,SANLIS453,SANAMT453,32545896,SANREV453,SANCHK453,SANLOC453,SANPRC453,40,2,-1,335,FALSE,10,30,2448,2448
SANBOK351,253575857,SANLIS351,SANAMT351,51790100,SANREV351,SANCHK351,SANLOC351,SANPRC351,44,22,12,3,FALSE,132,362,22846,22846
SANBOK124,310732156,SANLIS124,SANAMT124,41545799,SANREV124,SANCHK124,SANLOC124,SANPRC124,3,0,-3,257,TRUE,3,108,288,288
SANBOK174,102523118,SANLIS174,SANAMT174,35494221,SANREV174,SANCHK174,SANLOC174,SANPRC174,19,24,21,171,TRUE,30,194,1806,1806
SANBOK321,13445416,SANLIS321,SANAMT321,43431631,SANREV321,SANCHK321,SANLOC321,SANPRC321,66,33,23,50,FALSE,174,315,177910,177910
SANBOK393,102523118,SANLIS393,SANAMT393,35493951,SANREV393,SANCHK393,SANLOC393,SANPRC393,7,19,16,126,TRUE,14,239,803,803
SANBOK168,5977346,SANLIS168,SANAMT168,39653265,SANREV168,SANCHK168,SANLOC168,SANPRC168,23,1,-2,276,FALSE,17,89,1860,1860
SANBOK434,3817487,SANLIS434,SANAMT434,16179065,SANREV434,SANCHK434,SANLOC434,SANPRC434,61,4,1,240,FALSE,64,125,10464,10464
SANBOK462,124937590,SANLIS462,SANAMT462,32613163,SANREV462,SANCHK462,SANLOC462,SANPRC462,63,17,14,91,FALSE,143,274,41586,41586
SANBOK372,399069771,SANLIS372,SANAMT372,49634202,SANREV372,SANCHK372,SANLOC372,SANPRC372,52,72,69,19,TRUE,150,346,52178,52178
SANBOK155,303947269,SANLIS155,SANAMT155,39777726,SANREV155,SANCHK155,SANLOC155,SANPRC155,51,51,48,87,TRUE,118,278,32184,32184
SANBOK72,6641931,SANLIS72,SANAMT72,17642091,SANREV72,SANCHK72,SANLOC72,SANPRC72,100,70,67,29,FALSE,328,336,41202,41202
SANBOK150,281939482,SANLIS150,SANAMT150,39996459,SANREV150,SANCHK150,SANLOC150,SANPRC150,75,69,59,9,FALSE,222,356,22719,22719
