pricingId,currencyNative,cleaningFeeUSD,cleaningFeeNative,extraPeopleFeeUSD,extraPeopleFeeNative,averageDailyRateUSD,averageDailyRateNative
SYDPRC331,AUD,0,0,0,0,50,75
SYDPRC332,AUD,72,108,0,0,150,225
SYDPRC333,AUD,93,139.5,0,0,162,243
SYDPRC334,AUD,52,78,13.825,20.7,106,159
SYDPRC335,AUD,0,0,0,0,74,111
SYDPRC336,AUD,29,43.5,0,0,36,54
SYDPRC337,AUD,113,169.5,3.52222,5.3,105,157.5
SYDPRC338,AUD,81,121.5,0,0,479,718.5
SYDPRC339,AUD,181,271.5,19.4048,29.1,207,310.5
SYDPRC340,AUD,0,0,0,0,126,189
SYDPRC341,AUD,179,268.5,0,0,90,135
SYDPRC342,AUD,111,166.5,0,0,146,219
SYDPRC343,AUD,111,166.5,0,0,346,519
SYDPRC344,AUD,0,0,11.8733,17.8,103,154.5
SYDPRC345,AUD,22,33,25.9444,38.9,37,55.5
SYDPRC346,AUD,26,39,0,0,67,100.5
SYDPRC347,AUD,71,106.5,0,0,153,229.5
SYDPRC348,AUD,29,43.5,0,0,297,445.5
SYDPRC349,AUD,114,171,2.87333,4.3,169,253.5
SYDPRC350,AUD,33,49.5,0,0,108,162
SYDPRC351,AUD,73,109.5,0,0,87,130.5
SYDPRC352,AUD,0,0,0,0,96,144
SYDPRC353,AUD,0,0,0,0,126,189
SYDPRC354,AUD,0,0,0,0,156,234
SYDPRC355,AUD,93,139.5,3.70833,5.6,171,256.5
SYDPRC356,AUD,93,139.5,5.55833,8.3,168,252
SYDPRC357,AUD,49,73.5,0,0,96,144
SYDPRC358,AUD,217,325.5,46.6296,69.9,546,819
SYDPRC359,AUD,133,199.5,0,0,192,288
SYDPRC360,AUD,66,99,16.5667,24.9,240,360
SYDPRC361,AUD,0,0,9.88889,14.8,190,285
SYDPRC362,AUD,66,99,0,0,99,148.5
SYDPRC363,AUD,0,0,0,0,122,183
SYDPRC364,AUD,52,78,0,0,171,256.5
SYDPRC365,AUD,45,67.5,0,0,79,118.5
SYDPRC366,AUD,56,84,0,0,171,256.5
SYDPRC367,AUD,15,22.5,12.8333,19.2,38,57
SYDPRC368,AUD,37,55.5,0,0,67,100.5
SYDPRC369,AUD,185,277.5,0,0,289,433.5
SYDPRC370,AUD,89,133.5,0,0,111,166.5
SYDPRC371,AUD,154,231,8.8381,13.3,392,588
SYDPRC372,AUD,85,127.5,0,0,131,196.5
SYDPRC373,AUD,0,0,10.5905,15.9,1130,1695
SYDPRC374,AUD,215,322.5,0,0,348,522
SYDPRC375,AUD,92,138,4.91111,7.4,149,223.5
SYDPRC376,AUD,107,160.5,3.59167,5.4,210,315
SYDPRC377,AUD,81,121.5,0,0,86,129
SYDPRC378,AUD,0,0,0,0,225,337.5
SYDPRC379,AUD,92,138,0,0,192,288
SYDPRC380,AUD,93,139.5,0,0,217,325.5
SYDPRC381,AUD,44,66,0,0,127,190.5
SYDPRC382,AUD,105,157.5,0,0,112,168
SYDPRC383,AUD,0,0,0,0,81,121.5
SYDPRC384,AUD,141,211.5,0,0,167,250.5
SYDPRC385,AUD,0,0,0,0,206,309
SYDPRC386,AUD,0,0,0,0,263,394.5
SYDPRC387,AUD,63,94.5,0,0,159,238.5
SYDPRC388,AUD,6,9,0,0,91,136.5
SYDPRC389,AUD,77,115.5,29.4667,44.2,103,154.5
SYDPRC390,AUD,129,193.5,0,0,343,514.5
SYDPRC391,AUD,55,82.5,0,0,110,165
SYDPRC392,AUD,74,111,0,0,93,139.5
SYDPRC393,AUD,70,105,0,0,99,148.5
SYDPRC394,AUD,22,33,0,0,40,60
SYDPRC395,AUD,5,7.5,6.86667,10.3,37,55.5
SYDPRC396,AUD,39,58.5,0,0,61,91.5
SYDPRC397,AUD,15,22.5,0,0,63,94.5
SYDPRC398,AUD,30,45,7.43333,11.1,88,132
SYDPRC399,AUD,18,27,0,0,58,87
SYDPRC400,AUD,0,0,11.15,16.7,237,355.5
SYDPRC401,AUD,41,61.5,10.3,15.5,384,576
SYDPRC402,AUD,54,81,12.9111,19.4,112,168
SYDPRC403,AUD,306,459,0,0,199,298.5
SYDPRC404,AUD,0,0,0,0,168,252
SYDPRC405,AUD,57,85.5,10.775,16.2,129,193.5
SYDPRC406,AUD,110,165,7.36,11,190,285
SYDPRC407,AUD,119,178.5,0,0,302,453
SYDPRC408,AUD,45,67.5,0,0,871,1306.5
SYDPRC409,AUD,147,220.5,0,0,404,606
SYDPRC410,AUD,109,163.5,0,0,112,168
SYDPRC411,AUD,0,0,0,0,43,64.5
SYDPRC412,AUD,350,525,0,0,239,358.5
SYDPRC413,AUD,109,163.5,0,0,277,415.5
SYDPRC414,AUD,63,94.5,5.93333,8.9,111,166.5
SYDPRC415,AUD,130,195,28.6667,43,114,171
SYDPRC416,AUD,130,195,0,0,231,346.5
SYDPRC417,AUD,0,0,0,0,186,279
SYDPRC418,AUD,45,67.5,0,0,119,178.5
SYDPRC419,AUD,66,99,4.42222,6.6,82,123
SYDPRC420,AUD,236,354,0,0,162,243
SYDPRC421,AUD,73,109.5,5.51667,8.3,105,157.5
SYDPRC422,AUD,118,177,0,0,143,214.5
SYDPRC423,AUD,66,99,0,0,142,213
SYDPRC424,AUD,117,175.5,9.15556,13.7,205,307.5
SYDPRC425,AUD,0,0,11.3333,17,118,177
SYDPRC426,AUD,204,306,0,0,156,234
SYDPRC427,AUD,91,136.5,0,0,146,219
SYDPRC428,AUD,43,64.5,19.1222,28.7,83,124.5
SYDPRC429,AUD,0,0,0,0,66,99
SYDPRC430,AUD,201,301.5,0,0,171,256.5
SYDPRC431,AUD,141,211.5,0,0,179,268.5
SYDPRC432,AUD,66,99,0,0,125,187.5
SYDPRC433,AUD,163,244.5,12.7381,19.1,259,388.5
SYDPRC434,AUD,141,211.5,0,0,162,243
SYDPRC435,AUD,81,121.5,0,0,177,265.5
SYDPRC436,AUD,57,85.5,11.3167,17,54,81
SYDPRC437,AUD,0,0,0,0,62,93
SYDPRC438,AUD,88,132,0,0,99,148.5
SYDPRC439,AUD,0,0,0,0,220,330
SYDPRC440,AUD,45,67.5,0,0,134,201
SYDPRC441,AUD,178,267,0,0,104,156
SYDPRC442,AUD,106,159,36.4667,54.7,157,235.5
SYDPRC443,AUD,243,364.5,0,0,193,289.5
SYDPRC444,AUD,0,0,0,0,190,285
SYDPRC445,AUD,0,0,0,0,40,60
SYDPRC446,AUD,37,55.5,0,0,250,375
SYDPRC447,AUD,52,78,5.55833,8.3,135,202.5
SYDPRC448,AUD,42,63,0,0,38,57
SYDPRC449,AUD,0,0,0,0,185,277.5
SYDPRC450,AUD,0,0,0,0,127,190.5
SYDPRC451,AUD,37,55.5,7.43333,11.1,144,216
SYDPRC452,AUD,163,244.5,0,0,266,399
SYDPRC453,AUD,184,276,0,0,303,454.5
SYDPRC454,AUD,59,88.5,0,0,90,135
SYDPRC455,AUD,0,0,0,0,277,415.5
SYDPRC456,AUD,178,267,0,0,112,168
SYDPRC457,AUD,76,114,0,0,173,259.5
SYDPRC458,AUD,118,177,0,0,364,546
SYDPRC459,AUD,70,105,14.7333,22.1,109,163.5
SYDPRC460,AUD,76,114,0,0,82,123
SYDPRC461,AUD,111,166.5,0,0,187,280.5
SYDPRC462,AUD,74,111,0,0,122,183
SYDPRC463,AUD,52,78,0,0,138,207
SYDPRC464,AUD,89,133.5,14.8267,22.2,164,246
SYDPRC465,AUD,0,0,0,0,96,144
SYDPRC466,AUD,106,159,0,0,144,216
SYDPRC467,AUD,0,0,0,0,93,139.5
SYDPRC468,AUD,387,580.5,30.98,46.5,525,787.5
SYDPRC469,AUD,0,0,0,0,94,141
SYDPRC470,AUD,0,0,0,0,187,280.5
SYDPRC471,AUD,162,243,5.38333,8.1,176,264
SYDPRC472,AUD,131,196.5,19.6381,29.5,424,636
SYDPRC473,AUD,112,168,12.3889,18.6,270,405
SYDPRC474,AUD,37,55.5,7.36667,11.1,34,51
SYDPRC475,AUD,44,66,0,0,97,145.5
SYDPRC476,AUD,37,55.5,12.6381,19,283,424.5
SYDPRC477,AUD,0,0,0,0,96,144
SYDPRC478,AUD,0,0,0,0,53,79.5
SYDPRC479,AUD,91,136.5,0,0,153,229.5
SYDPRC480,AUD,0,0,14.7222,22.1,95,142.5
SYDPRC481,AUD,19,28.5,6.46667,9.7,77,115.5
SYDPRC482,AUD,0,0,0,0,85,127.5
SYDPRC483,AUD,111,166.5,0,0,267,400.5
SYDPRC484,AUD,110,165,0,0,114,171
SYDPRC485,AUD,140,210,0,0,190,285
SYDPRC486,AUD,0,0,0,0,322,483
SYDPRC487,AUD,110,165,0,0,462,693
SYDPRC488,AUD,33,49.5,5.1,7.6,30,45
SYDPRC489,AUD,42,63,0,0,50,75
SYDPRC490,AUD,121,181.5,5.74667,8.6,231,346.5
SYDPRC491,AUD,147,220.5,0,0,555,832.5
SYDPRC492,AUD,184,276,0,0,557,835.5
SYDPRC493,AUD,63,94.5,2.69167,4,108,162
SYDPRC494,AUD,0,0,0,0,50,75
SYDPRC495,AUD,44,66,0,0,87,130.5
SYDPRC496,AUD,0,0,0,0,335,502.5
SYDPRC497,AUD,70,105,5.98889,9,120,180
SYDPRC498,AUD,37,55.5,0,0,79,118.5
SYDPRC499,AUD,0,0,0,0,142,213
SYDPRC500,AUD,18,27,0,0,88,132
TOKPRC1,JPY,120,17494.8,0,0,197,28720.6
TOKPRC2,JPY,0,0,0,0,48,6997.9
TOKPRC3,JPY,28,4082.1,32.5917,4751.5,32,4665.3
TOKPRC4,JPY,0,0,0,0,86,12537.9
TOKPRC5,JPY,0,0,62.2778,9079.5,135,19681.6
TOKPRC6,JPY,0,0,21.0333,3066.4,26,3790.5
TOKPRC7,JPY,47,6852.1,7.8,1137.2,27,3936.3
TOKPRC8,JPY,0,0,0,0,168,24492.7
TOKPRC9,JPY,0,0,0,0,80,11663.2
TOKPRC10,JPY,95,13850,9.66667,1409.3,123,17932.2
TOKPRC11,JPY,36,5248.4,0,0,106,15453.7
TOKPRC12,JPY,0,0,0,0,138,20119
TOKPRC13,JPY,72,10496.9,12.4333,1812.7,100,14579
TOKPRC14,JPY,0,0,0,0,71,10351.1
TOKPRC15,JPY,128,18661.1,26.3515,3841.8,151,22014.3
TOKPRC16,JPY,62,9039,11.7,1705.7,201,29303.8
TOKPRC17,JPY,0,0,0,0,100,14579
TOKPRC18,JPY,37,5394.2,0,0,112,16328.5
TOKPRC19,JPY,97,14141.6,24.15,3520.8,142,20702.2
TOKPRC20,JPY,23,3353.2,0,0,45,6560.5
TOKPRC21,JPY,26,3790.5,7.78333,1134.7,46,6706.3
TOKPRC22,JPY,93,13558.5,6.54222,953.8,195,28429
TOKPRC23,JPY,104,15162.2,7.69259,1121.5,144,20993.8
TOKPRC24,JPY,31,4519.5,11.6833,1703.3,73,10642.7
TOKPRC25,JPY,0,0,0,0,57,8310
TOKPRC26,JPY,81,11809,0,0,79,11517.4
TOKPRC27,JPY,47,6852.1,0,0,101,14724.8
TOKPRC28,JPY,0,0,0,0,52,7581.1
TOKPRC29,JPY,55,8018.4,11.6917,1704.5,118,17203.2
TOKPRC30,JPY,0,0,0,0,56,8164.2
TOKPRC31,JPY,43,6269,0,0,128,18661.1
TOKPRC32,JPY,56,8164.2,10.4667,1525.9,128,18661.1
TOKPRC33,JPY,0,0,0,0,66,9622.1
TOKPRC34,JPY,0,0,0,0,48,6997.9
TOKPRC35,JPY,75,10934.2,10.9762,1600.2,253,36884.9
TOKPRC36,JPY,0,0,0,0,77,11225.8
TOKPRC37,JPY,14,2041.1,17.1333,2497.9,87,12683.7
TOKPRC38,JPY,24,3499,0,0,121,17640.6
TOKPRC39,JPY,0,0,0,0,148,21576.9
TOKPRC40,JPY,0,0,0,0,240,34989.6
TOKPRC41,JPY,55,8018.4,27.2625,3974.6,183,26679.6
TOKPRC42,JPY,56,8164.2,13.9667,2036.2,109,15891.1
TOKPRC43,JPY,0,0,0,0,68,9913.7
TOKPRC44,JPY,95,13850,2.25238,328.4,170,24784.3
TOKPRC45,JPY,28,4082.1,74.5074,10862.4,58,8455.8
TOKPRC46,JPY,48,6997.9,4.83333,704.7,95,13850
TOKPRC47,JPY,0,0,19.4833,2840.5,74,10788.5
TOKPRC48,JPY,0,0,0,0,47,6852.1
TOKPRC49,JPY,0,0,0,0,124,18078
TOKPRC50,JPY,23,3353.2,11.3667,1657.2,25,3644.8
TOKPRC51,JPY,0,0,0,0,175,25513.2
TOKPRC52,JPY,118,17203.2,4.05714,591.5,167,24346.9
TOKPRC53,JPY,16,2332.6,4.66667,680.4,53,7726.9
TOKPRC54,JPY,117,17057.4,11.7,1705.7,258,37613.8
TOKPRC55,JPY,59,8601.6,39.45,5751.4,144,20993.8
TOKPRC56,JPY,46,6706.3,9.28333,1353.4,99,14433.2
TOKPRC57,JPY,101,14724.8,28.275,4122.2,257,37468
TOKPRC58,JPY,0,0,23.4,3411.5,28,4082.1
TOKPRC59,JPY,0,0,0,0,104,15162.2
TOKPRC60,JPY,37,5394.2,4.66667,680.4,55,8018.4
TOKPRC61,JPY,16,2332.6,15.6,2274.3,50,7289.5
TOKPRC62,JPY,23,3353.2,0,0,93,13558.5
TOKPRC63,JPY,0,0,9.3,1355.8,103,15016.4
TOKPRC64,JPY,140,20410.6,12.9926,1894.2,413,60211.3
TOKPRC65,JPY,23,3353.2,0,0,70,10205.3
TOKPRC66,JPY,0,0,0,0,223,32511.2
TOKPRC67,JPY,28,4082.1,0,0,60,8747.4
TOKPRC68,JPY,0,0,0,0,97,14141.6
TOKPRC69,JPY,56,8164.2,0,0,58,8455.8
TOKPRC70,JPY,24,3499,0,0,117,17057.4
TOKPRC71,JPY,0,0,0,0,241,35135.4
TOKPRC72,JPY,84,12246.4,9.31667,1358.3,139,20264.8
TOKPRC73,JPY,0,0,0,0,105,15307.9
TOKPRC74,JPY,0,0,15.7667,2298.6,47,6852.1
TOKPRC75,JPY,17,2478.4,18.6,2711.7,33,4811.1
TOKPRC76,JPY,43,6269,0,0,74,10788.5
TOKPRC77,JPY,0,0,0,0,76,11080
TOKPRC78,JPY,43,6269,0,0,79,11517.4
TOKPRC79,JPY,43,6269,12.9889,1893.7,121,17640.6
TOKPRC80,JPY,0,0,0,0,68,9913.7
TOKPRC81,JPY,312,45486.5,42.5182,6198.7,222,32365.4
TOKPRC82,JPY,48,6997.9,0,0,62,9039
TOKPRC83,JPY,156,22743.2,30.9194,4507.7,449,65459.7
TOKPRC84,JPY,0,0,0,0,242,35281.2
TOKPRC85,JPY,156,22743.2,12.3292,1797.5,539,78580.8
TOKPRC86,JPY,0,0,0,0,147,21431.1
TOKPRC87,JPY,0,0,0,0,265,38634.3
TOKPRC88,JPY,97,14141.6,0,0,84,12246.4
TOKPRC89,JPY,0,0,0,0,35,5102.6
TOKPRC90,JPY,0,0,0,0,43,6269
TOKPRC91,JPY,53,7726.9,3.89167,567.4,94,13704.3
TOKPRC92,JPY,0,0,0,0,574,83683.5
TOKPRC93,JPY,86,12537.9,21.5667,3144.2,146,21285.3
TOKPRC94,JPY,99,14433.2,6.03667,880.1,254,37030.7
TOKPRC95,JPY,0,0,0,0,89,12975.3
TOKPRC96,JPY,39,5685.8,4.68333,682.8,72,10496.9
TOKPRC97,JPY,78,11371.6,0,0,186,27116.9
TOKPRC98,JPY,23,3353.2,0,0,95,13850
TOKPRC99,JPY,4,583.2,15.6,2274.3,52,7581.1
TOKPRC100,JPY,0,0,0,0,171,24930.1
TOKPRC101,JPY,14,2041.1,9.66667,1409.3,95,13850
TOKPRC102,JPY,24,3499,0,0,103,15016.4
TOKPRC103,JPY,19,2770,2.32778,339.4,114,16620.1
TOKPRC104,JPY,0,0,0,0,96,13995.8
TOKPRC105,JPY,79,11517.4,29.4578,4294.7,243,35427
TOKPRC106,JPY,0,0,14.9133,2174.2,71,10351.1
TOKPRC107,JPY,55,8018.4,0,0,31,4519.5
TOKPRC108,JPY,71,10351.1,0,0,57,8310
TOKPRC109,JPY,109,15891.1,0,0,417,60794.4
TOKPRC110,JPY,47,6852.1,0,0,139,20264.8
TOKPRC111,JPY,56,8164.2,0,0,145,21139.5
TOKPRC112,JPY,39,5685.8,0,0,66,9622.1
TOKPRC113,JPY,0,0,0,0,79,11517.4
TOKPRC114,JPY,74,10788.5,5.56667,811.6,649,94617.7
TOKPRC115,JPY,47,6852.1,10.3889,1514.6,93,13558.5
TOKPRC116,JPY,52,7581.1,0,0,64,9330.6
TOKPRC117,JPY,0,0,0,0,70,10205.3
TOKPRC118,JPY,0,0,0,0,60,8747.4
TOKPRC119,JPY,94,13704.3,15.6,2274.3,149,21722.7
TOKPRC120,JPY,0,0,23.3854,3409.4,46,6706.3
TOKPRC121,JPY,55,8018.4,1.97222,287.5,82,11954.8
TOKPRC122,JPY,flexible,24,3499,19.7333,20,29
TOKPRC123,JPY,0,0,0,0,125,18223.8
TOKPRC124,JPY,0,0,0,0,58,8455.8
TOKPRC125,JPY,19,2770,0,0,42,6123.2
TOKPRC126,JPY,0,0,0,0,76,11080
TOKPRC127,JPY,28,4082.1,9.46667,1380.1,38,5540
TOKPRC128,JPY,74,10788.5,38.9417,5677.3,204,29741.2
TOKPRC129,JPY,0,0,12.8778,1877.5,118,17203.2
TOKPRC130,JPY,32,4665.3,31.5667,4602.1,70,10205.3
TOKPRC131,JPY,0,0,0,0,57,8310
TOKPRC132,JPY,86,12537.9,0,0,122,17786.4
TOKPRC133,JPY,58,8455.8,3.42667,499.6,132,19244.3
TOKPRC134,JPY,46,6706.3,0,0,94,13704.3
TOKPRC135,JPY,0,0,0,0,138,20119
TOKPRC136,JPY,78,11371.6,3.9,568.6,187,27262.7
TOKPRC137,JPY,0,0,0,0,199,29012.2
TOKPRC138,JPY,0,0,0,0,55,8018.4
TOKPRC139,JPY,39,5685.8,0,0,130,18952.7
TOKPRC140,JPY,0,0,17.1333,2497.9,80,11663.2
TOKPRC141,JPY,133,19390.1,9.74333,1420.5,285,41550.1
TOKPRC142,JPY,20,2915.8,17.3667,2531.9,147,21431.1
TOKPRC143,JPY,52,7581.1,17.3,2522.2,136,19827.4
TOKPRC144,JPY,0,0,0,0,70,10205.3
TOKPRC145,JPY,0,0,7.8,1137.2,131,19098.5
TOKPRC146,JPY,93,13558.5,13.9833,2038.6,138,20119
TOKPRC147,JPY,71,10351.1,0,0,60,8747.4
TOKPRC148,JPY,55,8018.4,8.53333,1244.1,54,7872.7
TOKPRC149,JPY,0,0,0,0,55,8018.4
TOKPRC150,JPY,0,0,0,0,54,7872.7
TOKPRC151,JPY,0,0,0,0,174,25367.5
TOKPRC152,JPY,126,18369.5,10.5222,1534,236,34406.4
TOKPRC153,JPY,0,0,0,0,89,12975.3
TOKPRC154,JPY,0,0,0,0,239,34843.8
TOKPRC155,JPY,14,2041.1,9.66667,1409.3,110,16036.9
TOKPRC156,JPY,37,5394.2,0,0,73,10642.7
TOKPRC157,JPY,41,5977.4,0,0,180,26242.2
TOKPRC158,JPY,57,8310,0,0,119,17349
TOKPRC159,JPY,24,3499,0,0,114,16620.1
TOKPRC160,JPY,56,8164.2,0,0,107,15599.5
TOKPRC161,JPY,76,11080,11.6833,1703.3,90,13121.1
TOKPRC162,JPY,43,6269,12.9833,1892.8,76,11080
TOKPRC163,JPY,88,12829.5,0,0,111,16182.7
TOKPRC164,JPY,0,0,0,0,69,10059.5
TOKPRC165,JPY,72,10496.9,0,0,80,11663.2
TOKPRC166,JPY,0,0,0,0,274,39946.5
TOKPRC167,JPY,53,7726.9,14.5,2114,146,21285.3
TOKPRC168,JPY,39,5685.8,12.4733,1818.5,227,33094.3
TOKPRC169,JPY,19,2770,14.8111,2159.3,41,5977.4
TOKPRC170,JPY,77,11225.8,0,0,172,25075.9
TOKPRC171,JPY,53,7726.9,4.83333,704.7,111,16182.7
TOKPRC172,JPY,62,9039,0,0,119,17349
TOKPRC173,JPY,43,6269,17.3,2522.2,102,14870.6
TOKPRC174,JPY,273,39800.7,0,0,159,23180.6
TOKPRC175,JPY,0,0,0,0,72,10496.9
TOKPRC176,JPY,12,1749.5,7.9,1151.7,661,96367.2
TOKPRC177,JPY,39,5685.8,15.5889,2272.7,78,11371.6
TOKPRC178,JPY,56,8164.2,0,0,94,13704.3
TOKPRC179,JPY,26,3790.5,0,0,226,32948.5
TOKPRC180,JPY,8,1166.3,11.7,1705.7,26,3790.5
TOKPRC181,JPY,62,9039,0,0,28,4082.1
TOKPRC182,JPY,0,0,0,0,26,3790.5
TOKPRC183,JPY,93,13558.5,4.65556,678.7,168,24492.7
TOKPRC184,JPY,60,8747.4,0,0,90,13121.1
TOKPRC185,JPY,31,4519.5,0,0,79,11517.4
TOKPRC186,JPY,0,0,0,0,134,19535.9
TOKPRC187,JPY,85,12392.1,0,0,195,28429
TOKPRC188,JPY,37,5394.2,6.975,1016.9,59,8601.6
TOKPRC189,JPY,56,8164.2,0,0,140,20410.6
TOKPRC190,JPY,39,5685.8,10.3889,1514.6,110,16036.9
TOKPRC191,JPY,94,13704.3,15.6333,2279.2,312,45486.5
TOKPRC192,JPY,78,11371.6,3.9,568.6,176,25659
TOKPRC193,JPY,87,12683.7,13.919,2029.3,318,46361.2
TOKPRC194,JPY,52,7581.1,0,0,120,17494.8
TOKPRC195,JPY,0,0,0,0,142,20702.2
TOKPRC196,JPY,37,5394.2,0,0,189,27554.3
TOKPRC197,JPY,24,3499,0,0,117,17057.4
TOKPRC198,JPY,76,11080,0,0,102,14870.6
TOKPRC199,JPY,37,5394.2,0,0,98,14287.4
TOKPRC200,JPY,39,5685.8,7.8,1137.2,88,12829.5
TOKPRC201,JPY,28,4082.1,9.46667,1380.1,32,4665.3
TOKPRC202,JPY,0,0,33.4333,4874.2,109,15891.1
TOKPRC203,JPY,27,3936.3,15.5667,2269.5,31,4519.5
TOKPRC204,JPY,55,8018.4,10.3889,1514.6,58,8455.8
TOKPRC205,JPY,0,0,0,0,41,5977.4
TOKPRC206,JPY,39,5685.8,15.7833,2301,39,5685.8
TOKPRC207,JPY,56,8164.2,0,0,96,13995.8
TOKPRC208,JPY,19,2770,11.6889,1704.1,140,20410.6
TOKPRC209,JPY,78,11371.6,0,0,727,105989.3
TOKPRC210,JPY,31,4519.5,0,0,98,14287.4
TOKPRC211,JPY,47,6852.1,0,0,120,17494.8
TOKPRC212,JPY,40,5831.6,15,2186.8,54,7872.7
TOKPRC213,JPY,57,8310,0,0,210,30615.9
TOKPRC214,JPY,0,0,7.8,1137.2,145,21139.5
TOKPRC215,JPY,75,10934.2,3.72667,543.3,122,17786.4
TOKPRC216,JPY,0,0,0,0,17,2478.4
TOKPRC217,JPY,0,0,0,0,42,6123.2
TOKPRC218,JPY,82,11954.8,10.525,1534.4,98,14287.4
TOKPRC219,JPY,37,5394.2,11.6278,1695.2,100,14579
TOKPRC220,JPY,47,6852.1,0,0,41,5977.4
TOKPRC221,JPY,0,0,0,0,60,8747.4
TOKPRC222,JPY,0,0,0,0,60,8747.4
TOKPRC223,JPY,48,6997.9,0,0,198,28866.4
TOKPRC224,JPY,20,2915.8,0,0,78,11371.6
TOKPRC225,JPY,28,4082.1,9.35,1363.1,122,17786.4
TOKPRC226,JPY,120,17494.8,0,0,235,34260.7
TOKPRC227,JPY,86,12537.9,1.67143,243.7,310,45194.9
TOKPRC228,JPY,70,10205.3,8.90952,1298.9,266,38780.1
TOKPRC229,JPY,0,0,0,0,93,13558.5
TOKPRC230,JPY,56,8164.2,5.84167,851.7,94,13704.3
TOKPRC231,JPY,28,4082.1,0,0,89,12975.3
TOKPRC232,JPY,0,0,0,0,93,13558.5
TOKPRC233,JPY,43,6269,11.7,1705.7,111,16182.7
TOKPRC234,JPY,0,0,0,0,182,26533.8
TOKPRC235,JPY,23,3353.2,0,0,262,38197
TOKPRC236,JPY,26,3790.5,5.58333,814,46,6706.3
TOKPRC237,JPY,0,0,0,0,58,8455.8
TOKPRC238,JPY,70,10205.3,16,2332.6,93,13558.5
TOKPRC239,JPY,0,0,0,0,177,25804.8
TOKPRC240,JPY,0,0,0,0,42,6123.2
TOKPRC241,JPY,72,10496.9,0,0,102,14870.6
TOKPRC242,JPY,0,0,0,0,178,25950.6
TOKPRC243,JPY,112,16328.5,22.1738,3232.7,420,61231.8
TOKPRC244,JPY,130,18952.7,0,0,162,23618
TOKPRC245,JPY,36,5248.4,11.8333,1725.2,77,11225.8
TOKPRC246,JPY,0,0,0,0,149,21722.7
TOKPRC247,JPY,0,0,0,0,54,7872.7
TOKPRC248,JPY,47,6852.1,15.5833,2271.9,90,13121.1
TOKPRC249,JPY,16,2332.6,7.8,1137.2,61,8893.2
TOKPRC250,JPY,52,7581.1,5.19333,757.1,152,22160.1
TOKPRC251,JPY,0,0,0,0,56,8164.2
TOKPRC252,JPY,56,8164.2,12.4222,1811,78,11371.6
TOKPRC253,JPY,93,13558.5,19.4708,2838.6,317,46215.4
TOKPRC254,JPY,0,0,0,0,170,24784.3
TOKPRC255,JPY,24,3499,0,0,43,6269
TOKPRC256,JPY,0,0,0,0,154,22451.7
TOKPRC257,JPY,0,0,49.8267,7264.2,149,21722.7
TOKPRC258,JPY,0,0,18.7333,2731.1,95,13850
TOKPRC259,JPY,0,0,0,0,55,8018.4
TOKPRC260,JPY,62,9039,7.79444,1136.4,151,22014.3
TOKPRC261,JPY,55,8018.4,0,0,76,11080
TOKPRC262,JPY,0,0,0,0,59,8601.6
TOKPRC263,JPY,46,6706.3,27.3,3980.1,177,25804.8
TOKPRC264,JPY,47,6852.1,0,0,136,19827.4
TOKPRC265,JPY,41,5977.4,17.1,2493,102,14870.6
TOKPRC266,JPY,47,6852.1,7.88333,1149.3,125,18223.8
TOKPRC267,JPY,28,4082.1,14.0333,2045.9,93,13558.5
TOKPRC268,JPY,52,7581.1,0,0,53,7726.9
TOKPRC269,JPY,23,3353.2,17.1333,2497.9,126,18369.5
TOKPRC270,JPY,24,3499,0,0,194,28283.3
TOKPRC271,JPY,24,3499,0,0,79,11517.4
TOKPRC272,JPY,52,7581.1,0,0,105,15307.9
TOKPRC273,JPY,94,13704.3,3.9,568.6,244,35572.8
TOKPRC274,JPY,138,20119,0,0,111,16182.7
TOKPRC275,JPY,0,0,0,0,66,9622.1
TOKPRC276,JPY,0,0,0,0,42,6123.2
TOKPRC277,JPY,0,0,0,0,160,23326.4
TOKPRC278,JPY,66,9622.1,3.9,568.6,161,23472.2
TOKPRC279,JPY,39,5685.8,55.2333,8052.5,115,16765.8
TOKPRC280,JPY,43,6269,0,0,84,12246.4
TOKPRC281,JPY,0,0,0,0,232,33823.3
TOKPRC282,JPY,70,10205.3,0,0,58,8455.8
TOKPRC283,JPY,117,17057.4,11.6889,1704.1,239,34843.8
TOKPRC284,JPY,0,0,0,0,116,16911.6
TOKPRC285,JPY,0,0,0,0,173,25221.7
TOKPRC286,JPY,43,6269,17.2667,2517.3,261,38051.2
TOKPRC287,JPY,0,0,0,0,218,31782.2
TOKPRC288,JPY,0,0,0,0,162,23618
TOKPRC289,JPY,0,0,0,0,26,3790.5
TOKPRC290,JPY,0,0,0,0,257,37468
TOKPRC291,JPY,43,6269,0,0,75,10934.2
TOKPRC292,JPY,42,6123.2,5.61333,818.4,144,20993.8
TOKPRC293,JPY,0,0,0,0,178,25950.6
TOKPRC294,JPY,31,4519.5,0,0,95,13850
TOKPRC295,JPY,0,0,0,0,108,15745.3
TOKPRC296,JPY,0,0,0,0,96,13995.8
TOKPRC297,JPY,68,9913.7,15,2186.8,66,9622.1
TOKPRC298,JPY,55,8018.4,28.08,4093.8,111,16182.7
TOKPRC299,JPY,0,0,0,0,79,11517.4
TOKPRC300,JPY,23,3353.2,0,0,53,7726.9
TOKPRC301,JPY,47,6852.1,0,0,223,32511.2
