checkInOutId,checkoutTime,minimumStay,checkinStartTime,checkinEndTime
TORCHK51,15:00,4.0,15:00,22:00
TORCHK52,11:00,28.0,16:00,00:00
TORCHK53,11:00,28.0,15:00,22:00
TORCHK54,10:00,2.0,16:00,20:00
TORCHK55,11:00,28.0,15:00,22:00
TORCHK56,10:00,28.0,16:00,22:00
TORCHK57,11:00,2.0,16:00,23:00
TORCHK58,11:00,28.0,16:00,23:00
TORCHK59,12:00,30.0,16:00,22:00
TORCHK60,11:00,28.0,15:00,22:00
TORCHK61,12:00,3.0,15:00,22:00
TORCHK62,11:00,28.0,15:00,22:00
TORCHK63,11:00,28.0,15:00,23:00
TORCHK64,11:00,28.0,15:00,22:00
TORCHK65,10:00,28.0,15:00,02:00
TORCHK66,11:00,31.0,16:00,22:00
TORCHK67,12:00,1.0,15:00,22:00
TORCHK68,11:00,3.0,15:00,23:00
TORCHK69,12:00,31.0,15:00,22:00
TORCHK70,12:00,28.0,14:00,22:00
TORCHK71,10:00,29.0,16:00,22:00
TORCHK72,13:00,3.0,16:00,22:00
TORCHK73,11:00,30.0,16:00,22:00
TORCHK74,11:00,2.0,15:00,22:00
TORCHK75,11:00,28.0,15:00,22:00
TORCHK76,11:00,28.0,15:00,22:00
TORCHK77,11:00,28.0,14:00,22:00
TORCHK78,11:00,28.0,15:00,22:00
TORCHK79,12:00,28.0,00:00,00:00
TORCHK80,11:00,28.0,15:00,22:00
TORCHK81,12:00,31.0,00:00,00:00
TORCHK82,11:00,28.0,16:00,22:00
TORCHK83,11:00,28.0,16:00,00:00
TORCHK84,10:00,28.0,15:00,22:00
TORCHK85,11:00,28.0,16:00,23:00
TORCHK86,11:00,28.0,15:00,22:00
TORCHK87,11:00,7.0,00:00,00:00
TORCHK88,11:00,28.0,15:00,21:00
TORCHK89,10:00,28.0,12:00,20:00
TORCHK90,11:00,28.0,15:00,22:00
TORCHK91,11:00,2.0,15:00,22:00
TORCHK92,11:00,28.0,15:00,22:00
TORCHK93,10:00,28.0,15:00,22:00
TORCHK94,11:00,2.0,16:00,22:00
TORCHK95,12:00,28.0,15:00,22:00
TORCHK96,15:00,1.0,18:00,22:00
TORCHK97,11:00,31.0,17:00,00:00
TORCHK98,11:00,1.0,15:00,22:00
TORCHK99,11:00,1.0,16:00,22:00
TORCHK100,11:00,5.0,15:00,22:00
TORCHK101,11:00,2.0,15:00,22:00
TORCHK102,11:00,28.0,14:00,22:00
TORCHK103,11:00,30.0,15:00,22:00
TORCHK104,11:00,28.0,15:00,22:00
TORCHK105,11:00,2.0,15:00,22:00
TORCHK106,11:00,28.0,16:00,22:00
TORCHK107,11:00,28.0,15:00,22:00
TORCHK108,11:00,30.0,16:00,19:00
TORCHK109,11:00,30.0,15:00,22:00
TORCHK110,12:00,31.0,15:00,22:00
TORCHK111,10:00,28.0,15:00,22:00
TORCHK112,11:00,28.0,15:00,22:00
TORCHK113,10:00,28.0,15:00,22:00
TORCHK114,10:00,3.0,16:00,22:00
TORCHK115,11:00,1.0,15:00,22:00
TORCHK116,11:00,28.0,16:00,22:00
TORCHK117,13:00,28.0,15:00,22:00
TORCHK118,11:00,28.0,15:00,22:00
TORCHK119,11:00,29.0,00:00,00:00
TORCHK120,11:00,2.0,16:00,00:00
TORCHK121,11:00,28.0,15:00,22:00
TORCHK122,12:00,30.0,15:00,22:00
TORCHK123,11:00,28.0,15:00,22:00
TORCHK124,11:00,28.0,16:00,22:00
TORCHK125,11:00,28.0,15:00,22:00
TORCHK126,11:00,28.0,16:00,22:00
TORCHK127,12:00,28.0,15:00,22:00
TORCHK128,11:00,28.0,14:00,22:00
TORCHK129,12:00,28.0,15:00,22:00
TORCHK130,11:00,2.0,15:00,22:00
TORCHK131,12:00,28.0,14:00,21:00
TORCHK132,12:00,1.0,15:00,22:00
TORCHK133,11:00,7.0,15:00,02:00
TORCHK134,11:00,2.0,15:00,22:00
TORCHK135,10:00,4.0,16:00,22:00
TORCHK136,11:00,28.0,16:00,22:00
TORCHK137,11:00,2.0,16:00,22:00
TORCHK138,11:00,1.0,16:00,22:00
TORCHK139,11:00,28.0,15:00,22:00
TORCHK140,12:00,2.0,14:00,22:00
TORCHK141,11:00,1.0,15:00,22:00
TORCHK142,11:00,4.0,16:00,22:00
TORCHK143,12:00,28.0,13:00,22:00
TORCHK144,10:00,28.0,16:00,23:00
TORCHK145,11:00,28.0,16:00,22:00
TORCHK146,10:00,28.0,15:00,20:00
TORCHK147,11:00,28.0,00:00,00:00
TORCHK148,11:00,28.0,15:00,20:00
TORCHK149,12:00,3.0,15:00,22:00
TORCHK150,10:00,5.0,16:00,22:00
TORCHK151,11:00,29.0,15:00,22:00
TORCHK152,11:00,28.0,15:00,22:00
TORCHK153,11:00,28.0,16:00,23:00
TORCHK154,12:00,28.0,14:00,22:00
TORCHK155,11:00,1.0,14:00,00:00
TORCHK156,10:00,30.0,16:00,22:00
TORCHK157,11:00,28.0,17:00,23:00
TORCHK158,11:00,28.0,14:00,22:00
TORCHK159,11:00,3.0,16:00,22:00
TORCHK160,12:00,7.0,08:00,22:00
TORCHK161,11:00,2.0,16:00,22:00
TORCHK162,11:00,28.0,15:00,22:00
TORCHK163,11:00,28.0,16:00,23:00
TORCHK164,12:00,28.0,15:00,01:00
TORCHK165,12:00,28.0,17:00,22:00
TORCHK166,11:00,28.0,15:00,22:00
TORCHK167,11:00,28.0,16:00,00:00
TORCHK168,11:00,28.0,16:00,22:00
TORCHK169,11:00,30.0,15:00,22:00
TORCHK170,11:00,30.0,16:00,02:00
TORCHK171,11:00,28.0,15:00,22:00
TORCHK172,11:00,28.0,16:00,22:00
TORCHK173,11:00,28.0,16:00,22:00
TORCHK174,12:00,28.0,00:00,00:00
TORCHK175,11:00,1.0,15:00,22:00
TORCHK176,11:00,28.0,16:00,23:00
TORCHK177,10:00,28.0,16:00,22:00
TORCHK178,10:00,5.0,15:00,00:00
TORCHK179,11:00,28.0,16:00,22:00
TORCHK180,11:00,28.0,15:00,22:00
TORCHK181,00:00,3.0,15:00,22:00
TORCHK182,11:00,28.0,15:00,22:00
TORCHK183,12:00,2.0,15:00,21:00
TORCHK184,11:00,2.0,16:00,23:00
TORCHK185,11:00,28.0,15:00,22:00
TORCHK186,11:00,1.0,00:00,00:00
TORCHK187,11:00,2.0,16:00,22:00
TORCHK188,11:00,28.0,15:00,00:00
TORCHK189,11:00,31.0,16:00,22:00
TORCHK190,11:00,30.0,16:00,18:00
TORCHK191,11:00,1.0,15:00,22:00
TORCHK192,11:00,2.0,14:00,22:00
TORCHK193,11:00,28.0,16:00,22:00
TORCHK194,11:00,4.0,16:00,22:00
TORCHK195,11:00,28.0,00:00,00:00
TORCHK196,11:00,28.0,16:00,22:00
TORCHK197,11:00,28.0,16:00,21:00
TORCHK198,10:00,1.0,15:00,22:00
TORCHK199,11:00,30.0,16:00,22:00
TORCHK200,12:00,28.0,15:00,22:00
TORCHK201,11:00,28.0,15:00,22:00
TORCHK202,12:00,30.0,16:00,22:00
TORCHK203,11:00,4.0,15:00,21:00
TORCHK204,11:00,1.0,16:00,23:00
TORCHK205,11:00,2.0,15:00,22:00
TORCHK206,11:00,28.0,15:00,22:00
TORCHK207,11:00,28.0,12:00,22:00
TORCHK208,11:00,3.0,15:00,22:00
TORCHK209,10:00,29.0,15:00,22:00
TORCHK210,12:00,7.0,14:00,16:00
TORCHK211,12:00,28.0,16:00,01:00
TORCHK212,11:00,1.0,15:00,22:00
TORCHK213,11:00,5.0,16:00,00:00
TORCHK214,12:00,28.0,14:00,22:00
TORCHK215,12:00,30.0,00:00,00:00
TORCHK216,11:00,28.0,00:00,00:00
TORCHK217,11:00,31.0,16:00,00:00
TORCHK218,11:00,1.0,15:00,22:00
TORCHK219,11:00,2.0,15:00,22:00
TORCHK220,11:00,28.0,15:00,22:00
TORCHK221,10:00,28.0,15:00,22:00
TORCHK222,11:00,3.0,15:00,22:00
TORCHK223,11:00,2.0,15:00,22:00
TORCHK224,10:00,3.0,16:00,22:00
TORCHK225,11:00,3.0,15:00,22:00
TORCHK226,12:00,28.0,15:00,22:00
TORCHK227,11:00,28.0,16:00,22:00
TORCHK228,11:00,28.0,16:00,22:00
TORCHK229,11:00,28.0,16:00,21:00
TORCHK230,11:00,1.0,16:00,23:00
TORCHK231,11:00,3.0,16:00,22:00
TORCHK232,11:00,28.0,15:00,22:00
TORCHK233,12:00,28.0,14:00,22:00
TORCHK234,11:00,28.0,15:00,22:00
TORCHK235,11:00,28.0,15:00,22:00
TORCHK236,12:00,4.0,15:00,22:00
TORCHK237,11:00,28.0,16:00,22:00
TORCHK238,11:00,28.0,16:00,22:00
TORCHK239,11:00,1.0,13:00,15:00
TORCHK240,11:00,28.0,16:00,22:00
TORCHK241,11:00,28.0,16:00,22:00
TORCHK242,12:00,5.0,14:00,22:00
TORCHK243,11:00,3.0,13:00,22:00
TORCHK244,11:00,28.0,16:00,21:00
TORCHK245,12:00,28.0,15:00,22:00
TORCHK246,11:00,28.0,16:00,22:00
TORCHK247,11:00,30.0,14:00,23:00
TORCHK248,10:00,3.0,16:00,22:00
TORCHK249,11:00,2.0,15:00,22:00
TORCHK250,11:00,28.0,15:00,22:00
TORCHK251,10:00,1.0,16:00,22:00
TORCHK252,11:00,28.0,13:00,22:00
TORCHK253,11:00,2.0,16:00,22:00
TORCHK254,11:00,2.0,17:00,22:00
TORCHK255,11:00,28.0,16:00,00:00
TORCHK256,12:00,30.0,18:00,23:00
TORCHK257,11:00,1.0,16:00,23:00
TORCHK258,13:00,29.0,15:00,22:00
TORCHK259,10:00,2.0,16:00,22:00
TORCHK260,11:00,1.0,16:00,22:00
TORCHK261,11:00,2.0,16:00,00:00
TORCHK262,11:00,28.0,15:00,22:00
TORCHK263,11:00,28.0,00:00,00:00
TORCHK264,11:00,3.0,14:00,22:00
TORCHK265,13:00,28.0,11:00,21:00
TORCHK266,10:00,28.0,15:00,22:00
TORCHK267,12:00,28.0,15:00,22:00
TORCHK268,11:00,6.0,00:00,00:00
TORCHK269,11:00,28.0,15:00,22:00
TORCHK270,12:00,10.0,14:00,22:00
TORCHK271,12:00,28.0,14:00,22:00
TORCHK272,11:00,28.0,14:00,22:00
TORCHK273,11:00,31.0,16:00,22:00
TORCHK274,10:00,1.0,16:00,22:00
TORCHK275,11:00,28.0,15:00,22:00
TORCHK276,11:00,28.0,16:00,22:00
TORCHK277,13:00,28.0,15:00,22:00
TORCHK278,11:00,28.0,14:00,22:00
TORCHK279,11:00,2.0,16:00,22:00
TORCHK280,11:00,28.0,15:00,23:00
TORCHK281,11:00,28.0,16:00,22:00
TORCHK282,12:00,2.0,00:00,00:00
TORCHK283,11:00,28.0,15:00,22:00
TORCHK284,10:00,14.0,15:00,23:00
TORCHK285,11:00,28.0,15:00,23:00
TORCHK286,11:00,60.0,11:00,22:00
TORCHK287,12:00,28.0,15:00,21:00
TORCHK288,10:00,31.0,15:00,22:00
TORCHK289,12:00,60.0,00:00,00:00
TORCHK290,13:00,28.0,15:00,22:00
TORCHK291,11:00,28.0,00:00,00:00
TORCHK292,11:00,1.0,15:00,22:00
TORCHK293,11:00,28.0,16:00,21:00
TORCHK294,11:00,28.0,15:00,22:00
TORCHK295,11:00,2.0,15:00,22:00
TORCHK296,11:00,28.0,15:00,22:00
TORCHK297,11:00,3.0,15:00,22:00
TORCHK298,11:00,1.0,15:00,22:00
TORCHK299,11:00,3.0,15:00,22:00
TORCHK300,11:00,28.0,16:00,22:00
TORCHK301,11:00,30.0,00:00,00:00
TORCHK302,10:00,29.0,16:00,22:00
TORCHK303,11:00,28.0,16:00,22:00
TORCHK304,11:00,2.0,15:00,22:00
TORCHK305,10:00,31.0,16:00,22:00
TORCHK306,11:00,28.0,16:00,22:00
TORCHK307,11:00,28.0,15:00,22:00
TORCHK308,11:00,2.0,14:00,22:00
TORCHK309,11:00,2.0,15:00,22:00
TORCHK310,13:00,3.0,15:00,17:00
TORCHK311,11:00,5.0,14:00,17:00
TORCHK312,11:00,1.0,15:00,22:00
TORCHK313,11:00,2.0,15:00,22:00
TORCHK314,11:00,2.0,16:00,22:00
TORCHK315,12:00,31.0,15:00,00:00
TORCHK316,11:00,1.0,11:00,22:00
TORCHK317,11:00,28.0,16:00,21:00
TORCHK318,12:00,28.0,16:00,22:00
TORCHK319,11:00,28.0,15:00,22:00
TORCHK320,11:00,1.0,15:00,22:00
TORCHK321,11:00,2.0,16:00,22:00
TORCHK322,10:00,30.0,15:00,23:00
TORCHK323,18:00,28.0,00:00,00:00
TORCHK324,11:00,2.0,16:00,22:00
TORCHK325,11:00,28.0,15:00,22:00
TORCHK326,11:00,28.0,15:00,22:00
TORCHK327,11:00,3.0,15:00,22:00
TORCHK328,11:00,2.0,16:00,22:00
TORCHK329,11:00,31.0,16:00,22:00
TORCHK330,11:00,28.0,16:00,22:00
TORCHK331,11:00,28.0,15:00,22:00
TORCHK332,11:00,88.0,16:00,20:00
TORCHK333,11:00,1.0,15:00,22:00
TORCHK334,09:00,1.0,15:00,22:00
TORCHK335,11:00,2.0,15:00,22:00
TORCHK336,21:00,28.0,00:00,00:00
TORCHK337,10:00,28.0,15:00,22:00
TORCHK338,11:00,90.0,15:00,22:00
TORCHK339,11:00,28.0,16:00,22:00
TORCHK340,11:00,28.0,15:00,22:00
TORCHK341,10:00,28.0,15:00,20:00
TORCHK342,11:00,1.0,15:00,22:00
TORCHK343,09:00,28.0,17:00,23:00
TORCHK344,10:00,28.0,16:00,22:00
TORCHK345,11:00,28.0,14:00,22:00
TORCHK346,11:00,1.0,15:00,22:00
TORCHK347,11:00,28.0,14:00,22:00
TORCHK348,10:00,92.0,16:00,22:00
TORCHK349,10:00,31.0,16:00,20:00
TORCHK350,10:00,28.0,18:00,21:00
TORCHK351,11:00,7.0,15:00,22:00
TORCHK352,11:00,28.0,00:00,00:00
TORCHK353,12:00,1.0,15:00,22:00
TORCHK354,11:00,28.0,16:00,22:00
TORCHK355,11:00,1.0,16:00,01:00
TORCHK356,12:00,1.0,00:00,00:00
TORCHK357,11:00,28.0,15:00,22:00
TORCHK358,10:00,1.0,15:00,22:00
TORCHK359,10:00,28.0,16:00,22:00
TORCHK360,11:00,28.0,15:00,22:00
TORCHK361,11:00,29.0,15:00,22:00
TORCHK362,11:00,1.0,15:00,22:00
TORCHK363,10:00,28.0,15:00,22:00
TORCHK364,11:00,28.0,16:00,21:00
TORCHK365,12:00,30.0,16:00,22:00
TORCHK366,11:00,28.0,15:00,22:00
TORCHK367,11:00,28.0,15:00,22:00
TORCHK368,11:00,28.0,16:00,00:00
TORCHK369,11:00,28.0,15:00,22:00
TORCHK370,11:00,1.0,15:00,22:00
TORCHK371,11:00,5.0,15:00,23:00
TORCHK372,23:00,2.0,15:00,22:00
TORCHK373,12:00,28.0,15:00,22:00
TORCHK374,10:00,2.0,16:00,23:00
TORCHK375,11:00,28.0,00:00,00:00
TORCHK376,11:00,2.0,15:00,00:00
TORCHK377,11:00,2.0,16:00,22:00
TORCHK378,11:00,1.0,15:00,21:00
TORCHK379,11:00,1.0,15:00,22:00
TORCHK380,11:00,30.0,16:00,22:00
TORCHK381,11:00,28.0,13:00,15:00
TORCHK382,11:00,3.0,15:00,22:00
TORCHK383,11:00,28.0,14:00,22:00
TORCHK384,11:00,28.0,00:00,00:00
TORCHK385,11:00,30.0,15:00,00:00
TORCHK386,11:00,28.0,16:00,22:00
TORCHK387,11:00,28.0,15:00,22:00
TORCHK388,11:00,3.0,14:00,22:00
TORCHK389,11:00,180.0,00:00,00:00
TORCHK390,11:00,1.0,16:00,22:00
TORCHK391,11:00,28.0,16:00,22:00
TORCHK392,11:00,28.0,12:00,22:00
TORCHK393,11:00,2.0,16:00,22:00
TORCHK394,11:00,1.0,16:00,23:00
TORCHK395,11:00,28.0,16:00,22:00
TORCHK396,11:00,1.0,15:00,02:00
TORCHK397,10:00,28.0,16:00,22:00
TORCHK398,11:00,28.0,15:00,22:00
TORCHK399,11:00,4.0,15:00,22:00
TORCHK400,11:00,10.0,16:00,22:00
TORCHK401,11:00,28.0,13:00,22:00
TORCHK402,10:00,28.0,15:00,22:00
TORCHK403,10:00,28.0,15:00,22:00
TORCHK404,11:00,1.0,16:00,22:00
TORCHK405,12:00,28.0,16:00,22:00
TORCHK406,11:00,28.0,15:00,22:00
TORCHK407,11:00,2.0,15:00,22:00
TORCHK408,11:00,28.0,16:00,22:00
TORCHK409,11:00,28.0,15:00,22:00
TORCHK410,11:00,28.0,16:00,00:00
TORCHK411,11:00,28.0,17:00,22:00
TORCHK412,10:00,28.0,16:00,22:00
TORCHK413,12:00,2.0,15:00,22:00
TORCHK414,11:00,28.0,15:00,19:00
TORCHK415,11:00,30.0,15:00,22:00
TORCHK416,11:00,28.0,15:00,00:00
TORCHK417,12:00,28.0,00:00,00:00
TORCHK418,11:00,28.0,15:00,22:00
TORCHK419,13:00,28.0,15:00,22:00
TORCHK420,11:00,2.0,17:00,00:00
TORCHK421,12:00,28.0,15:00,22:00
TORCHK422,11:00,31.0,14:00,22:00
TORCHK423,11:00,28.0,14:00,22:00
TORCHK424,10:00,28.0,15:00,22:00
TORCHK425,11:00,3.0,15:00,22:00
TORCHK426,12:00,1.0,15:00,22:00
TORCHK427,10:00,2.0,16:00,01:00
TORCHK428,11:00,28.0,15:00,22:00
TORCHK429,11:00,3.0,16:00,23:00
TORCHK430,11:00,30.0,15:00,22:00
TORCHK431,11:00,28.0,16:00,23:00
TORCHK432,11:00,28.0,16:00,23:00
TORCHK433,10:00,1.0,15:00,22:00
TORCHK434,11:00,3.0,15:00,22:00
TORCHK435,11:00,1.0,15:00,22:00
TORCHK436,11:00,2.0,16:00,01:00
TORCHK437,11:00,28.0,15:00,22:00
TORCHK438,12:00,1.0,15:00,20:00
TORCHK439,11:00,28.0,16:00,22:00
TORCHK440,12:00,28.0,15:00,00:00
TORCHK441,10:00,28.0,15:00,22:00
TORCHK442,11:00,28.0,16:00,22:00
TORCHK443,11:00,30.0,15:00,22:00
TORCHK444,11:00,1.0,15:00,22:00
TORCHK445,12:00,29.0,15:00,00:00
TORCHK446,11:00,28.0,15:00,23:00
TORCHK447,10:00,28.0,15:00,22:00
TORCHK448,11:00,28.0,15:00,21:00
TORCHK449,11:00,28.0,15:00,22:00
TORCHK450,10:00,28.0,16:00,22:00
TORCHK451,11:00,1.0,16:00,22:00
TORCHK452,11:00,28.0,16:00,00:00
TORCHK453,10:00,28.0,15:00,22:00
TORCHK454,11:00,31.0,15:00,20:00
TORCHK455,11:00,28.0,16:00,22:00
TORCHK456,11:00,29.0,15:00,23:00
TORCHK457,11:00,1.0,16:00,22:00
TORCHK458,12:00,28.0,15:00,22:00
TORCHK459,11:00,28.0,14:00,22:00
TORCHK460,11:00,28.0,00:00,00:00
TORCHK461,11:00,29.0,00:00,00:00
TORCHK462,11:00,1.0,15:00,22:00
TORCHK463,11:00,28.0,17:00,00:00
TORCHK464,11:00,28.0,16:00,00:00
TORCHK465,11:00,2.0,15:00,22:00
TORCHK466,11:00,1.0,15:00,22:00
TORCHK467,11:00,28.0,15:00,22:00
TORCHK468,11:00,2.0,15:00,22:00
TORCHK469,11:00,28.0,17:00,22:00
TORCHK470,11:00,28.0,16:00,22:00
TORCHK471,12:00,28.0,15:00,22:00
TORCHK472,12:00,28.0,16:00,22:00
TORCHK473,11:00,2.0,16:00,22:00
TORCHK474,12:00,2.0,14:00,22:00
TORCHK475,11:00,1.0,00:00,00:00
TORCHK476,12:00,2.0,12:00,22:00
TORCHK477,11:00,28.0,15:00,22:00
TORCHK478,10:00,28.0,16:00,22:00
TORCHK479,13:00,28.0,15:00,20:00
TORCHK480,12:00,1.0,14:00,22:00
TORCHK481,11:00,2.0,15:00,22:00
TORCHK482,11:00,2.0,15:00,22:00
TORCHK483,11:00,30.0,16:00,21:00
TORCHK484,11:00,28.0,15:00,23:00
TORCHK485,11:00,28.0,16:00,23:00
TORCHK486,11:00,2.0,16:00,22:00
TORCHK487,12:00,29.0,15:00,22:00
TORCHK488,11:00,28.0,15:00,22:00
TORCHK489,10:00,28.0,15:00,22:00
TORCHK490,11:00,28.0,15:00,22:00
TORCHK491,11:00,28.0,15:00,22:00
TORCHK492,11:00,30.0,16:00,23:00
TORCHK493,11:00,28.0,15:00,00:00
TORCHK494,10:00,58.0,16:00,22:00
TORCHK495,11:00,28.0,00:00,00:00
TORCHK496,11:00,28.0,15:00,22:00
TORCHK497,10:00,30.0,16:00,22:00
TORCHK498,10:00,30.0,16:00,22:00
TORCHK499,11:00,28.0,16:00,23:00
TORCHK500,11:00,28.0,00:00,00:00
DUBCHK1,11:00,1.0,15:00,22:00
DUBCHK2,11:00,2.0,15:00,22:00
DUBCHK3,11:00,3.0,15:00,22:00
DUBCHK4,11:00,1.0,15:00,22:00
DUBCHK5,12:00,1.0,15:00,21:00
DUBCHK6,12:00,1.0,14:00,22:00
DUBCHK7,11:00,2.0,15:00,22:00
DUBCHK8,15:00,1.0,15:00,22:00
DUBCHK9,11:00,1.0,15:00,22:00
DUBCHK10,11:00,2.0,15:00,22:00
DUBCHK11,12:00,3.0,15:00,17:00
DUBCHK12,12:00,1.0,15:00,22:00
DUBCHK13,12:00,3.0,15:00,22:00
DUBCHK14,11:00,2.0,15:00,21:00
DUBCHK15,11:00,3.0,16:00,22:00
DUBCHK16,12:00,3.0,00:00,00:00
DUBCHK17,11:00,3.0,14:00,00:00
DUBCHK18,11:00,2.0,15:00,22:00
DUBCHK19,10:00,3.0,12:00,22:00
DUBCHK20,12:00,1.0,15:00,21:00
DUBCHK21,11:00,5.0,15:00,22:00
DUBCHK22,00:00,2.0,15:00,22:00
DUBCHK23,11:00,1.0,15:00,22:00
DUBCHK24,11:00,2.0,15:00,22:00
DUBCHK25,11:00,7.0,15:00,22:00
DUBCHK26,11:00,1.0,15:00,22:00
DUBCHK27,11:00,2.0,15:00,22:00
DUBCHK28,12:00,3.0,15:00,22:00
DUBCHK29,11:00,29.0,15:00,22:00
DUBCHK30,12:00,1.0,15:00,20:00
DUBCHK31,12:00,1.0,15:00,23:00
DUBCHK32,10:00,4.0,15:00,18:00
DUBCHK33,11:00,2.0,15:00,22:00
DUBCHK34,11:00,2.0,15:00,21:00
DUBCHK35,11:00,3.0,15:00,23:00
DUBCHK36,11:00,2.0,15:00,22:00
DUBCHK37,12:00,6.0,16:00,22:00
DUBCHK38,11:00,6.0,14:00,22:00
DUBCHK39,12:00,7.0,15:00,20:00
DUBCHK40,11:00,3.0,15:00,19:00
DUBCHK41,12:00,1.0,15:00,17:00
DUBCHK42,11:00,1.0,14:00,22:00
DUBCHK43,11:00,1.0,14:00,00:00
DUBCHK44,12:00,2.0,14:00,22:00
DUBCHK45,11:00,14.0,15:00,22:00
DUBCHK46,12:00,1.0,14:00,23:00
DUBCHK47,11:00,30.0,16:00,23:00
DUBCHK48,11:00,1.0,15:00,22:00
DUBCHK49,11:00,2.0,15:00,22:00
DUBCHK50,11:00,7.0,15:00,22:00
DUBCHK51,12:00,3.0,15:00,23:00
DUBCHK52,11:00,1.0,15:00,22:00
DUBCHK53,11:00,2.0,15:00,22:00
DUBCHK54,11:00,3.0,15:00,22:00
DUBCHK55,11:00,1.0,14:00,22:00
DUBCHK56,12:00,2.0,15:00,22:00
DUBCHK57,11:00,1.0,15:00,22:00
DUBCHK58,11:00,1.0,15:00,22:00
DUBCHK59,11:00,3.0,15:00,22:00
DUBCHK60,12:00,1.0,15:00,00:00
DUBCHK61,11:00,3.0,15:00,22:00
DUBCHK62,12:00,2.0,15:00,21:00
DUBCHK63,12:00,3.0,15:00,22:00
DUBCHK64,11:00,1.0,15:00,22:00
DUBCHK65,11:00,1.0,15:00,22:00
DUBCHK66,11:00,2.0,15:00,22:00
DUBCHK67,11:00,1.0,16:00,00:00
DUBCHK68,11:00,30.0,15:00,22:00
DUBCHK69,11:00,1.0,16:00,22:00
DUBCHK70,12:00,1.0,14:00,23:00
DUBCHK71,11:00,1.0,15:00,22:00
DUBCHK72,12:00,30.0,15:00,21:00
DUBCHK73,11:00,2.0,15:00,22:00
DUBCHK74,11:00,30.0,15:00,22:00
DUBCHK75,10:00,1.0,16:00,21:00
DUBCHK76,12:00,2.0,15:00,22:00
DUBCHK77,11:00,3.0,15:00,22:00
DUBCHK78,11:00,10.0,16:00,22:00
DUBCHK79,11:00,2.0,15:00,22:00
DUBCHK80,11:00,1.0,16:00,22:00
DUBCHK81,11:00,3.0,15:00,22:00
DUBCHK82,11:00,30.0,16:00,23:00
DUBCHK83,11:00,1.0,16:00,00:00
DUBCHK84,11:00,2.0,15:00,22:00
DUBCHK85,12:00,1.0,14:00,00:00
DUBCHK86,12:00,2.0,14:00,23:00
DUBCHK87,11:00,7.0,15:00,22:00
DUBCHK88,11:00,2.0,15:00,22:00
DUBCHK89,12:00,1.0,15:00,02:00
DUBCHK90,11:00,5.0,15:00,22:00
DUBCHK91,11:00,3.0,15:00,22:00
DUBCHK92,11:00,1.0,15:00,22:00
DUBCHK93,11:00,1.0,15:00,22:00
DUBCHK94,11:00,3.0,15:00,21:00
DUBCHK95,11:00,5.0,15:00,22:00
DUBCHK96,11:00,1.0,16:00,00:00
DUBCHK97,11:00,1.0,16:00,20:00
DUBCHK98,11:00,1.0,15:00,00:00
DUBCHK99,12:00,7.0,15:00,21:00
DUBCHK100,12:00,1.0,14:00,00:00
